,indice,NAME OF ISSUER,TITLE OF CLASS,CUSIP,(x$1000),PRN AMT,PRN,date_reported,cik_company
294,5272N07059210202111,ASML HOLDING NV NY REG SHS,ADR,N07059210,3801,5101,SH,202111,5272
295,527204523Y105202111,ASPEN AEROGELS INC,COM,04523Y105,555,12071,SH,202111,5272
296,5272045327103202111,ASPEN TECHNOLOGY INC,COM,045327103,14434,117537,SH,202111,5272
297,527204537Y109202111,ASPIRA WOMEN S HEALTH INC,COM,04537Y109,129,39791,SH,202111,5272
298,527204546L106202111,ASSETMARK FINANCIAL HOLDINGS,COM,04546L106,248,9963,SH,202111,5272
299,5272045487105202111,ASSOCIATED BANC CORP,COM,045487105,7382,344623,SH,202111,5272
300,5272045528106202111,ASSOCIATED CAPITAL GROUP A,COM,045528106,35,941,SH,202111,5272
301,527204621X108202111,ASSURANT INC,COM,04621X108,2770,17562,SH,202111,5272
302,5272G0585R106202111,ASSURED GUARANTY LTD,COM,G0585R106,311,6639,SH,202111,5272
303,5272046224101202111,ASTEC INDUSTRIES INC,COM,046224101,766,14238,SH,202111,5272
304,5272046433108202111,ASTRONICS CORP,COM,046433108,188,13360,SH,202111,5272
305,527200206R102202111,ATandT INC,COM,00206R102,55442,2052647,SH,202111,5272
306,5272046513107202111,ATARA BIOTHERAPEUTICS INC,COM,046513107,810,45233,SH,202111,5272
307,527204683R106202111,ATEA PHARMACEUTICALS INC,COM,04683R106,1239,35349,SH,202111,5272
308,527202156U101202111,ATERIAN INC,COM,02156U101,154,14206,SH,202111,5272
309,5272G0684D107202111,ATHENE HOLDING LTD CLASS A,COM,G0684D107,89,1286,SH,202111,5272
310,527204685N103202111,ATHENEX INC,COM,04685N103,142,47329,SH,202111,5272
311,527204744L106202111,ATHERSYS INC,COM,04744L106,149,112092,SH,202111,5272
312,527204746L104202111,ATHIRA PHARMA INC,COM,04746L104,166,17652,SH,202111,5272
313,5272047649108202111,ATKORE INC,COM,047649108,2194,25241,SH,202111,5272
314,5272048269203202111,ATLANTIC CAPITAL BANCSHARES,COM,048269203,285,10771,SH,202111,5272
315,527204911A107202111,ATLANTIC UNION BANKSHARES CO,COM,04911A107,1548,41995,SH,202111,5272
316,527204914Y102202111,ATLANTICUS HOLDINGS CORP,COM,04914Y102,155,2926,SH,202111,5272
317,5272049164205202111,ATLAS AIR WORLDWIDE HOLDINGS,COM,049164205,1464,17925,SH,202111,5272
318,5272049430101202111,ATLAS TECHNICAL CONSULTANTS,CL A,049430101,78,7645,SH,202111,5272
319,5272G06242104202111,ATLASSIAN CORP PLC CLASS A,CL A,G06242104,3367,8601,SH,202111,5272
320,5272049560105202111,ATMOS ENERGY CORP,COM,049560105,3444,39042,SH,202111,5272
321,527200215F107202111,ATN INTERNATIONAL INC,COM,00215F107,326,6963,SH,202111,5272
322,527204965B100202111,ATOMERA INC,COM,04965B100,257,11112,SH,202111,5272
323,527204962H506202111,ATOSSA THERAPEUTICS INC,COM,04962H506,209,64031,SH,202111,5272
324,527204965G109202111,ATRECA INC A,COM,04965G109,89,14216,SH,202111,5272
325,527204963C209202111,ATRICURE INC,COM,04963C209,1705,24521,SH,202111,5272
326,5272049904105202111,ATRION CORPORATION,COM,049904105,532,763,SH,202111,5272
327,527205070N103202111,AUDACY INC,CL A,05070N103,238,64570,SH,202111,5272
328,5272052769106202111,AUTODESK INC,COM,052769106,28417,99649,SH,202111,5272
329,527205278C107202111,AUTOHOME INC ADR,ADR,05278C107,36,772,SH,202111,5272
330,5272053015103202111,AUTOMATIC DATA PROCESSING,COM,053015103,34882,174480,SH,202111,5272
331,527205329W102202111,AUTONATION INC,COM,05329W102,9160,75231,SH,202111,5272
332,5272053332102202111,AUTOZONE INC,COM,053332102,11117,6547,SH,202111,5272
333,527205338G106202111,AVALARA INC,COM,05338G106,291,1663,SH,202111,5272
334,527205338F108202111,AVALO THERAPEUTICS INC,COM,05338F108,63,28981,SH,202111,5272
335,5272053484101202111,AVALONBAY COMMUNITIES INC,COM,053484101,9240,41691,SH,202111,5272
336,527205351W103202111,AVANGRID INC,COM,05351W103,31,636,SH,202111,5272
337,527205350V106202111,AVANOS MEDICAL INC,COM,05350V106,942,30206,SH,202111,5272
338,527205352A100202111,AVANTOR INC,COM,05352A100,466,11388,SH,202111,5272
339,527205351X101202111,AVAYA HOLDINGS CORP,COM,05351X101,894,45174,SH,202111,5272
340,527205356F105202111,AVEANNA HEALTHCARE HOLDINGS,COM,05356F105,173,21589,SH,202111,5272
341,5272053611109202111,AVERY DENNISON CORP,COM,053611109,5250,25336,SH,202111,5272
342,527205366Y201202111,AVIAT NETWORKS INC,COM,05366Y201,173,5276,SH,202111,5272
343,527205368M106202111,AVID BIOSERVICES INC,COM,05368M106,713,33054,SH,202111,5272
344,527205367P100202111,AVID TECHNOLOGY INC,COM,05367P100,572,19790,SH,202111,5272
345,527205370A108202111,AVIDITY BIOSCIENCES INC,COM,05370A108,508,20612,SH,202111,5272
346,527205368V106202111,AVIENT CORP,COM,05368V106,9551,206054,SH,202111,5272
347,5272053774105202111,AVIS BUDGET GROUP INC,COM,053774105,12526,107511,SH,202111,5272
348,527205379B107202111,AVISTA CORP,COM,05379B107,1704,43551,SH,202111,5272
349,527205380C102202111,AVITA MEDICAL INC,COM,05380C102,236,13294,SH,202111,5272
350,5272053807103202111,AVNET INC,COM,053807103,6335,171365,SH,202111,5272
351,527205455M100202111,AVROBIO INC,COM,05455M100,116,20737,SH,202111,5272
352,5272G0750C108202111,AXALTA COATING SYSTEMS LTD,COM,G0750C108,76,2608,SH,202111,5272
353,5272054540208202111,AXCELIS TECHNOLOGIES INC,COM,054540208,984,20925,SH,202111,5272
354,5272G0692U109202111,AXIS CAPITAL HOLDINGS LTD,COM,G0692U109,40,863,SH,202111,5272
355,527205463X106202111,AXOGEN INC,COM,05463X106,330,20877,SH,202111,5272
356,527205464C101202111,AXON ENTERPRISE INC,COM,05464C101,19891,113652,SH,202111,5272
357,527205465P101202111,AXONICS INC,COM,05465P101,1633,25084,SH,202111,5272
358,527205465C100202111,AXOS FINANCIAL INC,COM,05465C100,1831,35517,SH,202111,5272
359,527205464T104202111,AXSOME THERAPEUTICS INC,COM,05464T104,501,15207,SH,202111,5272
360,527200246W103202111,AXT INC,COM,00246W103,182,21855,SH,202111,5272
361,527205478C105202111,AZEK CO INC/THE,CL A,05478C105,65,1774,SH,202111,5272
362,5272002474104202111,AZZ INC,COM,002474104,831,15626,SH,202111,5272
363,527205580M108202111,B. RILEY FINANCIAL INC,COM,05580M108,729,12355,SH,202111,5272
364,527205508R106202111,BandG FOODS INC,COM,05508R106,1204,40266,SH,202111,5272
365,527205614L209202111,BABCOCK and WILCOX ENTERPR,COM,05614L209,195,30382,SH,202111,5272
366,5272056525108202111,BADGER METER INC,COM,056525108,1854,18329,SH,202111,5272
367,5272056752108202111,BAIDU INC SPON ADR,ADR,056752108,3024,19669,SH,202111,5272
368,527205722G100202111,BAKER HUGHES CO,COM,05722G100,6122,247535,SH,202111,5272
369,5272057665200202111,BALCHEM CORP,COM,057665200,2938,20250,SH,202111,5272
370,5272058498106202111,BALL CORP,COM,058498106,10335,114870,SH,202111,5272
371,527205875B106202111,BALLY S CORP,COM,05875B106,896,17874,SH,202111,5272
372,527205990K106202111,BANC OF CALIFORNIA INC,COM,05990K106,523,28307,SH,202111,5272
373,527205945F103202111,BANCFIRST CORP,COM,05945F103,657,10928,SH,202111,5272
374,527205969A105202111,BANCORP INC/THE,COM,05969A105,845,33219,SH,202111,5272
375,527205971J102202111,BANCORPSOUTH BANK,COM,05971J102,7195,241620,SH,202111,5272
376,527205988J103202111,BANDWIDTH INC CLASS A,COM,05988J103,1142,12644,SH,202111,5272
377,527206211J100202111,BANK FIRST CORP,COM,06211J100,259,3658,SH,202111,5272
378,5272060505104202111,BANK OF AMERICA CORP,COM,060505104,90370,2128863,SH,202111,5272
379,5272062540109202111,BANK OF HAWAII CORP,COM,062540109,5728,69704,SH,202111,5272
380,5272063425102202111,BANK OF MARIN BANCORP/CA,COM,063425102,330,8753,SH,202111,5272
381,5272G0772R208202111,BANK OF N.T. BUTTERFIELDandSON,COM,G0772R208,975,27466,SH,202111,5272
382,5272064058100202111,BANK OF NEW YORK MELLON CORP,COM,064058100,15517,299319,SH,202111,5272
383,527206417N103202111,BANK OZK,COM,06417N103,9019,209841,SH,202111,5272
384,527206652K103202111,BANKUNITED INC,COM,06652K103,2444,58445,SH,202111,5272
385,527206652V208202111,BANNER CORPORATION,COM,06652V208,1201,21756,SH,202111,5272
386,527206684L103202111,BAOZUN INC SPN ADR,ADR,06684L103,13,720,SH,202111,5272
387,5272066849100202111,BAR HARBOR BANKSHARES,COM,066849100,227,8085,SH,202111,5272
388,527206777U101202111,BARNES and NOBLE EDUCATION INC,COM,06777U101,239,23919,SH,202111,5272
389,5272067806109202111,BARNES GROUP INC,COM,067806109,1237,29652,SH,202111,5272
390,5272068463108202111,BARRETT BUSINESS SVCS INC,COM,068463108,312,4094,SH,202111,5272
391,5272070203104202111,BASSETT FURNITURE INDS,COM,070203104,91,5039,SH,202111,5272
392,5272070830104202111,BATH and BODY WORKS INC,COM,070830104,5101,80928,SH,202111,5272
393,5272071813109202111,BAXTER INTERNATIONAL INC,COM,071813109,14317,178003,SH,202111,5272
394,5272073685109202111,BEACON ROOFING SUPPLY INC,COM,073685109,1459,30549,SH,202111,5272
395,527207373B109202111,BEAM GLOBAL,COM,07373B109,132,4813,SH,202111,5272
396,527207373V105202111,BEAM THERAPEUTICS INC,COM,07373V105,2374,27283,SH,202111,5272
397,527288331L108202111,BEAUTY HEALTH CO/THE,CL A,88331L108,1240,47737,SH,202111,5272
398,527207556Q881202111,BEAZER HOMES USA INC,COM,07556Q881,277,16030,SH,202111,5272
399,5272075887109202111,BECTON DICKINSON AND CO,COM,075887109,20296,82563,SH,202111,5272
400,5272075896100202111,BED BATH and BEYOND INC,COM,075896100,1139,65935,SH,202111,5272
401,527207725L102202111,BEIGENE LTD ADR,SPON ADR,07725L102,218,600,SH,202111,5272
402,5272077454106202111,BELDEN INC,COM,077454106,5882,100965,SH,202111,5272
403,5272079823100202111,BELLRING BRANDS INC CLASS A,COM CL A,079823100,670,21801,SH,202111,5272
404,527208160H101202111,BENCHMARK ELECTRONICS INC,COM,08160H101,600,22447,SH,202111,5272
405,527208180D106202111,BENEFITFOCUS INC,COM,08180D106,152,13670,SH,202111,5272
406,527208265T208202111,BENTLEY SYSTEMS INC CLASS B,CL B,08265T208,164,2710,SH,202111,5272
407,5272084310101202111,BERKELEY LIGHTS INC,COM,084310101,520,26571,SH,202111,5272
408,5272084670702202111,BERKSHIRE HATHAWAY INC CL B,COM,084670702,145450,532902,SH,202111,5272
409,5272084680107202111,BERKSHIRE HILLS BANCORP INC,COM,084680107,828,30699,SH,202111,5272
410,527208579X101202111,BERRY CORP,COM,08579X101,266,36913,SH,202111,5272
411,527208579W103202111,BERRY GLOBAL GROUP INC,COM,08579W103,92,1504,SH,202111,5272
412,5272086516101202111,BEST BUY CO INC,COM,086516101,7269,68767,SH,202111,5272
413,527208862E109202111,BEYOND MEAT INC,COM,08862E109,112,1066,SH,202111,5272
414,5272G10830100202111,BEYONDSPRING INC,COM,G10830100,193,12259,SH,202111,5272
415,527205541T101202111,BGC PARTNERS INC CL A,CL A,05541T101,946,181543,SH,202111,5272
416,527208915P101202111,BIG 5 SPORTING GOODS CORP,COM,08915P101,263,11395,SH,202111,5272
417,5272089302103202111,BIG LOTS INC,COM,089302103,934,21537,SH,202111,5272
418,527208975P108202111,BIGCOMMERCE HOLDINGS SER 1,COM SER 1,08975P108,1341,26482,SH,202111,5272
419,527208986R309202111,BIGLARI HOLDINGS INC B,COM,08986R309,76,443,SH,202111,5272
420,5272090040106202111,BILIBILI INC SPONSORED ADR,ADS REP Z,090040106,148,2235,SH,202111,5272
421,5272090043100202111,BILL.COM HOLDINGS INC,COM,090043100,414,1552,SH,202111,5272
422,5272090572207202111,BIO RAD LABORATORIES A,COM,090572207,4883,6546,SH,202111,5272
423,527209073M104202111,BIO TECHNE CORP,COM,09073M104,5901,12178,SH,202111,5272
424,527209077B104202111,BIOATLA INC,COM,09077B104,250,8496,SH,202111,5272
425,527209058V103202111,BIOCRYST PHARMACEUTICALS INC,COM,09058V103,1398,97315,SH,202111,5272
426,527209060J106202111,BIODELIVERY SCIENCES INTL,COM,09060J106,184,50976,SH,202111,5272
427,527209075X108202111,BIODESIX INC,COM,09075X108,55,6722,SH,202111,5272
428,527209062X103202111,BIOGEN INC,COM,09062X103,16771,59265,SH,202111,5272
429,5272G11196105202111,BIOHAVEN PHARMACEUTICAL HOLD,COM,G11196105,4235,30485,SH,202111,5272
430,527209062W204202111,BIOLIFE SOLUTIONS INC,COM,09062W204,664,15694,SH,202111,5272
431,527209061G101202111,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,157,2032,SH,202111,5272
432,527209077A106202111,BIOMEA FUSION INC,COM,09077A106,57,4723,SH,202111,5272
433,527209075F107202111,BIONANO GENOMICS INC,COM,09075F107,847,153962,SH,202111,5272
434,527209075A108202111,BIOVENTUS INC A,CL A,09075A108,124,8789,SH,202111,5272
435,527209075P105202111,BIOXCEL THERAPEUTICS INC,COM,09075P105,286,9437,SH,202111,5272
436,527209180C106202111,BJ S RESTAURANTS INC,COM,09180C106,593,14202,SH,202111,5272
437,527205550J101202111,BJ S WHOLESALE CLUB HOLDINGS,COM,05550J101,17008,309680,SH,202111,5272
438,527209203E105202111,BLACK DIAMOND THERAPEUTICS I,COM,09203E105,105,12466,SH,202111,5272
439,5272092113109202111,BLACK HILLS CORP,COM,092113109,8983,143137,SH,202111,5272
440,527209215C105202111,BLACK KNIGHT INC,COM,09215C105,122,1693,SH,202111,5272
441,527209227Q100202111,BLACKBAUD INC,COM,09227Q100,6924,98425,SH,202111,5272
442,527209239B109202111,BLACKLINE INC,COM,09239B109,3467,29366,SH,202111,5272
443,527209247X101202111,BLACKROCK INC,COM,09247X101,43960,52417,SH,202111,5272
444,527209257W100202111,BLACKSTONE MORTGAGE TRU CL A,CL A,09257W100,2455,80960,SH,202111,5272
445,527209354A100202111,BLINK CHARGING CO,COM,09354A100,572,19986,SH,202111,5272
446,5272093712107202111,BLOOM ENERGY CORP A,COM,093712107,1427,76225,SH,202111,5272
447,5272094235108202111,BLOOMIN BRANDS INC,COM,094235108,1375,55010,SH,202111,5272
448,5272095229100202111,BLUCORA INC,COM,095229100,476,30515,SH,202111,5272
449,5272095306106202111,BLUE BIRD CORP,COM,095306106,180,8650,SH,202111,5272
450,527209549B104202111,BLUE FOUNDRY BANCORP,COM,09549B104,212,15341,SH,202111,5272
451,5272095825105202111,BLUE RIDGE BANKSHARES INC,COM,095825105,167,9495,SH,202111,5272
452,527209609G100202111,BLUEBIRD BIO INC,COM,09609G100,706,36969,SH,202111,5272
453,5272096308101202111,BLUEGREEN VACATIONS HOLDING,CL A,096308101,214,8278,SH,202111,5272
454,527209624H208202111,BLUELINX HOLDINGS INC,COM,09624H208,247,5043,SH,202111,5272
455,527209627Y109202111,BLUEPRINT MEDICINES CORP,COM,09627Y109,3293,32027,SH,202111,5272
456,527205591L107202111,BM TECHNOLOGIES INC,CL A,05591L107,26,2977,SH,202111,5272
457,5272097023105202111,BOEING CO/THE,COM,097023105,34838,158399,SH,202111,5272
458,527209739D100202111,BOISE CASCADE CO,COM,09739D100,1334,24717,SH,202111,5272
459,527205561Q201202111,BOK FINANCIAL CORPORATION,COM,05561Q201,30,340,SH,202111,5272
460,5272097702104202111,BOLT BIOTHERAPEUTICS INC,COM,097702104,158,12526,SH,202111,5272
461,5272097793400202111,BONANZA CREEK ENERGY INC,COM,097793400,928,19369,SH,202111,5272
462,527209857L108202111,BOOKING HOLDINGS INC,COM,09857L108,38112,16055,SH,202111,5272
463,5272099406100202111,BOOT BARN HOLDINGS INC,COM,099406100,1634,18384,SH,202111,5272
464,5272099502106202111,BOOZ ALLEN HAMILTON HOLDINGS,COM,099502106,208,2616,SH,202111,5272
465,5272099724106202111,BORGWARNER INC,COM,099724106,3094,71605,SH,202111,5272
466,5272100557107202111,BOSTON BEER COMPANY INC A,COM,100557107,8281,16246,SH,202111,5272
467,5272101044105202111,BOSTON OMAHA CORP CL A,CL A,101044105,375,9659,SH,202111,5272
468,5272101121101202111,BOSTON PROPERTIES INC,COM,101121101,4615,42595,SH,202111,5272
469,5272101137107202111,BOSTON SCIENTIFIC CORP,COM,101137107,17761,409339,SH,202111,5272
470,5272101388106202111,BOTTOMLINE TECHNOLOGIES (DE),COM,101388106,1076,27389,SH,202111,5272
471,527210316T104202111,BOX INC CLASS A,COM,10316T104,1847,78018,SH,202111,5272
472,5272103304101202111,BOYD GAMING CORP,COM,103304101,8935,141241,SH,202111,5272
473,5272104674106202111,BRADY CORPORATION CL A,CL A,104674106,1507,29716,SH,202111,5272
474,527210482B101202111,BRAEMAR HOTELS and RESORTS INC,COM,10482B101,140,28863,SH,202111,5272
475,5272105368203202111,BRANDYWINE REALTY TRUST,COM,105368203,1431,106614,SH,202111,5272
476,527210806X102202111,BRIDGEBIO PHARMA INC,COM,10806X102,2761,58904,SH,202111,5272
477,527210806X102202111,BRIDGEBIO PHARMA INC,COM,10806X102,172013,3670000,SH,202111,5272
478,5272108621103202111,BRIDGEWATER BANCSHARES INC,COM,108621103,202,11526,SH,202111,5272
479,527210918L103202111,BRIGHAM MINERALS INC CL A,CL A,10918L103,458,23890,SH,202111,5272
480,527210920V107202111,BRIGHT HEALTH GROUP INC,COM,10920V107,237,29050,SH,202111,5272
481,5272109194100202111,BRIGHT HORIZONS FAMILY SOLUT,COM,109194100,152,1089,SH,202111,5272
482,527210921T101202111,BRIGHTCOVE,COM,10921T101,257,22262,SH,202111,5272
483,527210922N103202111,BRIGHTHOUSE FINANCIAL INC,COM,10922N103,6474,143130,SH,202111,5272
484,527210948W103202111,BRIGHTSPHERE INVESTMENT GROU,COM,10948W103,954,36525,SH,202111,5272
485,527210949T109202111,BRIGHTSPIRE CAPITAL INC,CL A,10949T109,434,46214,SH,202111,5272
486,527210948C107202111,BRIGHTVIEW HOLDINGS INC,COM,10948C107,331,22416,SH,202111,5272
487,5272109696104202111,BRINK S CO/THE,COM,109696104,7079,111838,SH,202111,5272
488,5272109641100202111,BRINKER INTERNATIONAL INC,COM,109641100,1400,28540,SH,202111,5272
489,5272110122108202111,BRISTOL MYERS SQUIBB CO,COM,110122108,38216,645860,SH,202111,5272
490,527211040G103202111,BRISTOW GROUP INC,COM,11040G103,471,14807,SH,202111,5272
491,527211120U105202111,BRIXMOR PROPERTY GROUP INC,COM,11120U105,11308,511452,SH,202111,5272
492,527211135F101202111,BROADCOM INC,COM,11135F101,77678,160184,SH,202111,5272
493,527211135B100202111,BROADMARK REALTY CAPITAL INC,COM,11135B100,693,70318,SH,202111,5272
494,527211133T103202111,BROADRIDGE FINANCIAL SOLUTIO,COM,11133T103,5987,35930,SH,202111,5272
495,527211135E203202111,BROADSTONE NET LEASE INC,COM,11135E203,2101,84697,SH,202111,5272
496,5272112463104202111,BROOKDALE SENIOR LIVING INC,COM,112463104,638,101303,SH,202111,5272
497,527211275Q107202111,BROOKFIELD INFRASTRUCTURE A,CL A,11275Q107,1758,29363,SH,202111,5272
498,527211284V105202111,BROOKFIELD RENEWABLE COR A,CL A SUB VTG,11284V105,66,1695,SH,202111,5272
499,527211373M107202111,BROOKLINE BANCORP INC,COM,11373M107,737,48307,SH,202111,5272
500,5272114082100202111,BROOKLYN IMMUNOTHERAPEUTICS,COM,114082100,151,16237,SH,202111,5272
501,5272114340102202111,BROOKS AUTOMATION INC,COM,114340102,13148,128457,SH,202111,5272
502,5272115236101202111,BROWN and BROWN INC,COM,115236101,3956,71344,SH,202111,5272
503,5272115637100202111,BROWN FORMAN CORP CLASS A,COM,115637100,44,700,SH,202111,5272
504,5272115637209202111,BROWN FORMAN CORP CLASS B,COM,115637209,3746,55902,SH,202111,5272
505,527205589G102202111,BRP GROUP INC A,COM CL A,05589G102,853,25620,SH,202111,5272
506,5272055645303202111,BRT APARTMENTS CORP,COM,055645303,120,6233,SH,202111,5272
507,5272116794108202111,BRUKER CORP,COM,116794108,157,2009,SH,202111,5272
508,5272117043109202111,BRUNSWICK CORP,COM,117043109,12724,133559,SH,202111,5272
509,5272117665109202111,BRYN MAWR BANK CORP,COM,117665109,498,10830,SH,202111,5272
510,527211778X104202111,BTRS HOLDINGS INC,CL A,11778X104,377,35424,SH,202111,5272
511,5272118440106202111,BUCKLE INC/THE,COM,118440106,738,18647,SH,202111,5272
512,527212008R107202111,BUILDERS FIRSTSOURCE INC,COM,12008R107,18463,356834,SH,202111,5272
513,5272G16962105202111,BUNGE LTD,COM,G16962105,125,1531,SH,202111,5272
514,5272122017106202111,BURLINGTON STORES INC,COM,122017106,360,1270,SH,202111,5272
515,527212326C105202111,BUSINESS FIRST BANCSHARES,COM,12326C105,245,10474,SH,202111,5272
516,5272124155102202111,BUTTERFLY NETWORK INC,CL A,124155102,1044,99953,SH,202111,5272
517,527205605H100202111,BWX TECHNOLOGIES INC,COM,05605H100,90,1666,SH,202111,5272
518,5272124411109202111,BYLINE BANCORP INC,COM,124411109,335,13645,SH,202111,5272
519,527212448X201202111,BYRNA TECHNOLOGIES INC,COM,12448X201,221,10093,SH,202111,5272
520,527212541W209202111,C.H. ROBINSON WORLDWIDE INC,COM,12541W209,3441,39557,SH,202111,5272
521,527212468P104202111,C3.AI INC A,CL A,12468P104,21,459,SH,202111,5272
522,527212529R107202111,C4 THERAPEUTICS INC,COM,12529R107,945,21146,SH,202111,5272
523,527212685J105202111,CABLE ONE INC,COM,12685J105,15513,8556,SH,202111,5272
524,5272127055101202111,CABOT CORP,COM,127055101,6404,127780,SH,202111,5272
525,5272127190304202111,CACI INTERNATIONAL INC CL A,CL A,127190304,10630,40557,SH,202111,5272
526,5272127203107202111,CACTUS INC A,COM,127203107,1127,29877,SH,202111,5272
527,527212739A100202111,CADENCE BANCORP,COM,12739A100,1699,77372,SH,202111,5272
528,5272127387108202111,CADENCE DESIGN SYS INC,COM,127387108,19941,131676,SH,202111,5272
529,5272127537207202111,CADIZ INC,COM,127537207,81,11533,SH,202111,5272
530,527212769G100202111,CAESARS ENTERTAINMENT INC,COM,12769G100,7350,65459,SH,202111,5272
531,5272M20598104202111,CAESARSTONE LTD,COM,M20598104,154,12379,SH,202111,5272
532,527212477X106202111,CAI INTERNATIONAL INC,COM,12477X106,498,8904,SH,202111,5272
533,5272128030202202111,CAL MAINE FOODS INC,COM,128030202,815,22537,SH,202111,5272
534,5272128126109202111,CALAMP CORP,COM,128126109,218,21924,SH,202111,5272
535,5272128246105202111,CALAVO GROWERS INC,COM,128246105,413,10789,SH,202111,5272
536,5272129500104202111,CALERES INC,COM,129500104,516,23243,SH,202111,5272
537,527213057Q305202111,CALIFORNIA RESOURCES CORP,COM,13057Q305,1854,45229,SH,202111,5272
